Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,University,College,Program,Student_Type,Enrollment_Year,Dropout_Reason,Predicted_Target,Prob_Dropout,Prob_Enrolled,Prob_Graduate,Risk_Score,Risk_Label,Engagement_Flag
1,13,1,15,1,1,1,13,6,5,4,0,0,0,1,1,0,27,0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,UAEU,College of Business & Economics,Accounting,Expat,2022,Transferred to another university,Dropout,0.5495848,0.13491872,0.3154965,0.5495848,High,Normal
1,1,5,9,1,1,1,13,14,10,10,1,0,0,1,1,0,20,0,0,5,9,3,10.333333333333334,0,0,5,6,5,12.8,0,12.4,0.5,1.79,Graduate,HCT,Faculty of Information Technology,Network Engineering,Emirati,2020,,Graduate,0.23489667,0.1391818,0.62592155,0.23489667,Low,Normal
1,15,1,7,1,14,1,1,14,5,6,1,0,0,1,1,0,22,0,0,5,9,0,0.0,0,0,5,6,2,11.666666666666666,0,10.8,1.4,1.74,Enrolled,Abu Dhabi University,College of Business Administration,Entrepreneurship,Expat,2022,,Enrolled,0.28392285,0.3708129,0.3452642,0.28392285,Medium,Normal
1,1,1,4,1,1,1,13,14,10,10,0,0,0,1,1,1,19,0,0,6,9,4,12.0,2,0,6,10,4,12.5,0,15.5,2.8,-4.06,Enrolled,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2019,,Graduate,0.26262036,0.33294612,0.40443352,0.26262036,Medium,Normal
1,9,1,15,1,1,1,1,1,5,8,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.5,0,8.9,1.4,3.51,Graduate,Zayed University,College of Communication & Media Sciences,Journalism,Expat,2021,,Graduate,0.22239128,0.13196246,0.6456463,0.22239128,Low,Normal
1,1,1,2,1,1,1,1,1,8,5,1,0,1,1,1,0,23,0,13,17,19,13,12.153846153846152,0,10,17,28,11,11.909090909090908,1,11.1,0.6,2.02,Enrolled,AUS,College of Arts & Sciences,Computer Science,Abroad,2023,,Enrolled,0.28027067,0.37116027,0.34856912,0.28027067,Medium,Normal
1,8,1,8,1,1,1,10,10,3,9,1,0,0,1,1,0,18,0,0,6,7,6,14.0,0,0,6,8,6,13.666666666666666,0,12.4,0.5,1.79,Graduate,HCT,Faculty of Information Technology,Software Development,Emirati,2020,,Graduate,0.21505018,0.13373968,0.6512102,0.21505018,Low,Normal
1,1,1,15,1,1,1,3,2,5,7,1,0,0,0,1,0,29,0,0,6,8,6,16.5,0,0,6,6,5,13.8,0,11.1,0.6,2.02,Enrolled,AUS,College of Arts & Sciences,Psychology,Expat,2022,,Enrolled,0.29344475,0.3638479,0.34270734,0.29344475,Medium,Normal
1,12,1,8,1,1,1,1,14,5,6,1,0,0,1,1,0,29,0,0,5,11,1,18.0,2,0,5,10,3,13.333333333333334,2,10.8,1.4,1.74,Dropout,HCT,Faculty of Business,Logistics & Transport,Expat,2021,Financial difficulties,Dropout,0.5141308,0.16827695,0.31759226,0.5141308,High,Normal
1,15,1,4,1,1,1,1,1,5,6,0,0,0,1,1,0,20,0,0,6,11,6,11.285714285714286,0,0,6,12,5,11.77777777777778,0,16.2,0.3,-0.92,Enrolled,HCT,Faculty of Information Technology,Network Engineering,Emirati,2023,,Enrolled,0.2525094,0.37763193,0.36985865,0.2525094,Medium,Normal
1,1,5,2,1,1,1,13,3,10,3,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,AUS,College of Arts & Sciences,Computer Science,Emirati,2022,,Graduate,0.24080339,0.13533078,0.6238658,0.24080339,Medium,Normal
1,8,3,2,1,1,1,3,29,3,6,1,1,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,AUS,College of Arts & Sciences,Psychology,Emirati,2021,,Graduate,0.26667336,0.35318848,0.38013813,0.26667336,Medium,Normal
1,1,2,14,1,1,1,3,1,4,6,1,0,0,1,1,0,20,0,0,6,10,5,14.0,0,0,6,10,6,12.0,0,11.1,0.6,2.02,Enrolled,AUS,College of Arts & Sciences,Psychology,Expat,2022,,Enrolled,0.26389748,0.3796038,0.35649872,0.26389748,Medium,Normal
1,12,1,8,1,1,1,13,14,10,6,1,0,0,1,1,0,24,0,0,5,13,4,13.75,1,0,5,9,3,12.0,0,9.4,-0.8,-3.12,Enrolled,AUS,School of Business Administration,Marketing,Emirati,2022,,Enrolled,0.28318188,0.37330958,0.3435086,0.28318188,Medium,Normal
1,1,1,14,1,1,1,22,27,6,9,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11.0,0,12.7,3.7,-1.7,Dropout,UAEU,College of Medicine & Health Sciences,Medicine,Expat,2019,Transferred to another university,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,12,1,9,1,1,1,22,1,8,4,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2019,,Graduate,0.251928,0.16439699,0.583675,0.251928,Medium,Normal
1,12,1,9,1,1,1,22,27,10,10,0,0,0,0,1,0,32,0,0,5,9,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,Zayed University,College of Interdisciplinary Studies,Liberal Arts,Emirati,2022,Financial difficulties,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,14,1,17,0,1,1,3,4,3,3,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,3,8,8,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,UAEU,College of Business & Economics,Economics,Expat,2021,Academic failure,Dropout,0.5504279,0.13359156,0.3159805,0.5504279,High,Normal
1,1,1,8,1,1,1,2,27,10,8,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate,Zayed University,College of Interdisciplinary Studies,Liberal Arts,Abroad,2023,,Graduate,0.21992348,0.14642474,0.6336518,0.21992348,Low,Normal
1,8,1,11,1,1,1,1,14,5,8,0,0,0,1,1,1,19,0,0,6,8,5,12.666666666666666,0,0,6,10,6,12.857142857142858,0,16.2,0.3,-0.92,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Expat,2019,,Graduate,0.21157122,0.12407416,0.66435456,0.21157122,Low,Normal
1,1,3,5,1,1,1,13,28,6,8,1,0,0,1,1,1,19,0,0,6,6,6,15.166666666666666,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate,AUS,School of Engineering,Architecture,Expat,2022,,Graduate,0.21855618,0.13644545,0.64499843,0.21855618,Low,Normal
1,4,1,7,1,15,1,1,1,5,5,0,0,0,1,1,0,27,0,4,6,6,6,13.166666666666666,0,2,5,7,5,15.142857142857142,0,11.1,0.6,2.02,Dropout,UAEU,College of Medicine & Health Sciences,Nursing,Expat,2022,Left the country,Dropout,0.47196692,0.17863299,0.34940007,0.47196692,Medium,Normal
1,17,1,4,1,1,1,13,1,10,10,0,0,1,1,1,0,21,0,7,12,20,10,11.8,0,5,12,15,9,11.444444444444445,0,8.9,1.4,3.51,Enrolled,UAEU,College of Medicine & Health Sciences,Nursing,Expat,2023,,Enrolled,0.2577547,0.38547644,0.35676882,0.2577547,Medium,Normal
1,8,1,7,1,1,1,13,1,5,6,0,0,0,1,1,0,20,0,0,5,10,4,11.5,0,0,5,11,0,0.0,0,13.9,-0.3,0.79,Enrolled,UAEU,College of Business & Economics,Economics,Emirati,2020,,Enrolled,0.29860607,0.36269477,0.33869916,0.29860607,Medium,Low Engagement
1,15,1,5,1,14,1,13,28,5,1,1,0,0,1,1,0,21,0,0,6,6,6,14.5,0,0,6,8,6,11.333333333333334,0,12.4,0.5,1.79,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Emirati,2020,,Graduate,0.21134837,0.123242825,0.6654088,0.21134837,Low,Normal
1,1,5,15,1,1,1,22,3,6,3,1,0,0,1,1,0,22,0,0,6,10,5,13.4,0,0,6,12,3,10.666666666666666,0,9.4,-0.8,-3.12,Enrolled,Abu Dhabi University,College of Arts & Sciences,Mathematics,Expat,2022,,Enrolled,0.27986038,0.37056842,0.3495712,0.27986038,Medium,Normal
1,1,1,2,1,1,1,1,28,6,8,1,0,1,0,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,UAEU,College of Engineering,Civil Engineering,Emirati,2022,,Graduate,0.32115185,0.16031307,0.5185351,0.32115185,Medium,Normal
1,8,4,9,1,1,1,23,14,6,6,1,0,0,1,1,1,18,0,0,5,8,4,10.8,0,0,5,10,2,12.5,0,11.1,0.6,2.02,Dropout,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Emirati,2023,Financial difficulties,Dropout,0.4585948,0.20980114,0.33160403,0.4585948,Medium,Normal
1,12,2,10,1,1,1,13,1,6,6,0,0,0,1,1,0,28,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,UAEU,College of Engineering,Computer Engineering,Emirati,2021,Financial difficulties,Dropout,0.5504279,0.13359156,0.3159805,0.5504279,High,Normal
2,12,1,4,1,1,1,1,27,10,2,0,0,1,0,1,0,25,0,3,10,23,6,11.428571428571429,0,2,7,15,4,12.0,1,15.5,2.8,-4.06,Dropout,Zayed University,College of Communication & Media Sciences,Journalism,Emirati,2020,Personal / family reasons,Dropout,0.5504279,0.13359156,0.3159805,0.5504279,High,Normal
1,14,1,4,1,1,1,22,1,6,5,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,15.5,2.8,-4.06,Dropout,Khalifa University,College of Computing & Mathematical Sciences,Data Science,Emirati,2019,Financial difficulties,Dropout,0.45677236,0.16857956,0.3746481,0.45677236,Medium,Normal
1,1,1,9,1,1,1,23,14,10,6,0,0,0,1,1,0,18,0,0,5,11,2,13.5,0,0,5,11,3,12.333333333333334,0,8.9,1.4,3.51,Enrolled,AUS,College of Arts & Sciences,Mass Communication,Emirati,2022,,Enrolled,0.28142324,0.37422544,0.34435135,0.28142324,Medium,Normal
1,1,1,11,1,1,1,4,14,5,6,0,0,0,1,1,0,26,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,UAEU,College of Medicine & Health Sciences,Medicine,Emirati,2021,Left the country,Dropout,0.5292673,0.14958571,0.321147,0.5292673,High,Normal
1,8,3,9,1,1,1,22,27,7,6,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,Graduate,Zayed University,College of Communication & Media Sciences,Public Relations,Expat,2019,,Graduate,0.21165666,0.12372047,0.66462284,0.21165666,Low,Normal
1,14,1,15,1,1,1,13,28,10,8,1,0,0,1,1,0,22,0,0,6,17,3,11.333333333333334,3,0,6,14,3,12.333333333333334,0,15.5,2.8,-4.06,Enrolled,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2019,,Enrolled,0.30325606,0.35752946,0.33921444,0.30325606,Medium,Normal
1,12,1,4,1,1,1,1,3,5,6,0,0,0,1,1,0,25,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,AUS,College of Arts & Sciences,Mass Communication,Expat,2021,Financial difficulties,Dropout,0.5322524,0.1473484,0.3203992,0.5322524,High,Normal
1,1,2,15,1,1,1,3,1,5,5,1,0,0,1,1,0,19,0,0,6,9,5,11.4,0,0,6,13,5,12.4,0,8.9,1.4,3.51,Enrolled,UAEU,College of Medicine & Health Sciences,Public Health,Emirati,2023,,Enrolled,0.27674648,0.36924824,0.3540053,0.27674648,Medium,Normal
1,8,2,15,1,1,1,3,14,3,4,1,0,0,1,1,0,19,0,0,6,7,6,14.428571428571429,0,0,6,7,6,14.571428571428571,0,13.9,-0.3,0.79,Graduate,UAEU,College of Business & Economics,Economics,Emirati,2019,,Graduate,0.21134837,0.123242825,0.6654088,0.21134837,Low,Normal
1,8,1,12,1,1,1,1,1,6,6,0,0,0,1,1,0,19,0,0,7,9,7,12.492857142857144,0,0,8,10,8,11.7125,0,16.2,0.3,-0.92,Graduate,HCT,Faculty of Information Technology,Network Engineering,Expat,2019,,Graduate,0.21504712,0.13375194,0.6512009,0.21504712,Low,Normal
4,12,1,3,0,12,1,1,27,10,2,0,0,0,1,1,0,45,0,2,8,10,4,11.5,0,2,8,13,4,11.0,0,10.8,1.4,1.74,Dropout,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2020,Academic failure,Dropout,0.5310962,0.1456958,0.32320797,0.5310962,High,Normal
2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,52,0,0,5,7,5,11.2,0,0,5,6,5,12.8,1,7.6,2.6,0.32,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Emirati,2022,,Graduate,0.23603687,0.1715199,0.5924432,0.23603687,Low,Normal
1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,1,0,20,0,0,5,9,3,12.0,1,0,5,7,3,11.0,0,9.4,-0.8,-3.12,Dropout,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Abroad,2023,Transferred to another university,Dropout,0.5431673,0.14502032,0.31181243,0.5431673,High,Normal
1,1,1,12,1,1,1,23,27,6,11,1,0,0,1,1,0,19,0,0,8,8,7,15.885714285714286,0,0,8,8,7,15.885714285714286,0,10.8,1.4,1.74,Graduate,Abu Dhabi University,College of Engineering,Electrical Engineering,Emirati,2020,,Graduate,0.21178865,0.12317403,0.66503733,0.21178865,Low,Normal
1,1,1,12,1,1,1,1,28,10,10,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,Dropout,Khalifa University,College of Computing & Mathematical Sciences,Applied Mathematics,Expat,2023,Left the country,Dropout,0.5363143,0.15423726,0.30944845,0.5363143,High,Normal
2,12,1,3,0,1,1,22,27,10,10,0,0,0,0,1,0,35,0,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,AUS,School of Engineering,Architecture,Emirati,2022,,Graduate,0.24017668,0.13359213,0.6262312,0.24017668,Medium,Normal
2,12,1,2,1,9,1,22,27,8,8,1,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,HCT,Faculty of Health Sciences,Medical Laboratory,Emirati,2019,,Graduate,0.29209214,0.14203419,0.5658737,0.29209214,Medium,Normal
4,12,1,12,1,12,1,22,28,6,6,0,0,1,0,1,0,47,0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,15.5,2.8,-4.06,Dropout,AUS,School of Business Administration,Finance,Emirati,2019,Personal / family reasons,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,9,1,17,0,1,1,28,30,3,3,0,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,AUS,School of Engineering,Chemical Engineering,Emirati,2022,Financial difficulties,Dropout,0.5499033,0.1344174,0.31567934,0.5499033,High,Normal
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11.0,1,7.6,2.6,0.32,Dropout,Abu Dhabi University,College of Engineering,Industrial Engineering,Emirati,2021,Financial difficulties,Dropout,0.45676902,0.21229513,0.3309358,0.45676902,Medium,Normal
1,4,1,7,1,3,1,19,24,12,12,0,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,Zayed University,College of Education,Early Childhood Education,Emirati,2022,Personal / family reasons,Dropout,0.54573417,0.14017569,0.31409016,0.54573417,High,Normal
2,12,1,3,0,1,1,19,24,12,12,0,0,0,0,0,0,51,0,0,6,13,4,11.25,0,0,6,12,0,0.0,1,10.8,1.4,1.74,Dropout,Abu Dhabi University,College of Business Administration,Supply Chain Management,Expat,2022,Transferred to another university,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
2,12,2,17,0,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,11,3,10.666666666666666,0,1,5,10,4,12.5,0,9.4,-0.8,-3.12,Enrolled,HCT,Faculty of Information Technology,Network Engineering,Emirati,2020,,Enrolled,0.27826527,0.3721944,0.34954032,0.27826527,Medium,Normal
2,12,2,3,0,1,1,19,24,1,1,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.666666666666666,1,7.6,2.6,0.32,Graduate,HCT,Faculty of Information Technology,Cybersecurity,Emirati,2020,,Graduate,0.26536962,0.14619745,0.58843297,0.26536962,Medium,Normal
1,14,2,9,1,1,1,19,27,10,10,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.181818181818182,3,7.6,2.6,0.32,Graduate,HCT,Faculty of Information Technology,Software Development,Expat,2021,,Graduate,0.24967584,0.16510035,0.58522385,0.24967584,Medium,Normal
1,14,2,10,1,1,1,19,21,1,6,1,0,0,1,1,0,22,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,UAEU,College of Engineering,Civil Engineering,Abroad,2022,Academic failure,Dropout,0.54291177,0.14542247,0.31166574,0.54291177,High,Normal
1,8,2,5,1,1,1,22,27,10,10,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,Dropout,AUS,College of Arts & Sciences,Computer Science,Expat,2021,Academic failure,Dropout,0.4416818,0.19457698,0.3637412,0.4416818,Medium,Normal
1,14,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,25,0,14,15,16,15,10.8,0,13,14,14,14,11.357142857142858,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Business,Human Resources,Expat,2022,,Graduate,0.2558992,0.15849252,0.5856083,0.2558992,Medium,Normal
1,17,1,2,1,16,1,1,14,10,10,1,0,0,0,1,1,22,0,5,12,15,11,12.545454545454543,0,4,11,16,11,12.666666666666666,0,8.9,1.4,3.51,Graduate,UAEU,College of Engineering,Civil Engineering,Abroad,2022,,Graduate,0.23276463,0.16269465,0.6045407,0.23276463,Low,Normal
1,12,1,4,1,1,3,1,1,30,29,0,0,0,1,1,0,24,1,0,7,7,7,13.571428571428571,0,0,6,9,5,13.4,0,8.9,1.4,3.51,Enrolled,Abu Dhabi University,College of Arts & Sciences,English Literature,Expat,2020,,Graduate,0.21769978,0.3203799,0.46192032,0.21769978,Low,Normal
1,12,1,6,1,2,1,23,28,10,11,0,0,0,1,1,0,47,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,UAEU,College of Medicine & Health Sciences,Medicine,Emirati,2020,Transferred to another university,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
2,12,1,17,0,12,1,22,27,6,6,1,0,0,1,1,0,41,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,UAEU,College of Medicine & Health Sciences,Medicine,Emirati,2021,Personal / family reasons,Dropout,0.550188,0.13396917,0.31584278,0.550188,High,Normal
1,12,1,4,1,1,1,22,27,10,10,1,0,0,1,1,0,43,0,0,6,9,6,14.77777777777778,0,0,6,11,5,12.2,0,13.9,-0.3,0.79,Graduate,Khalifa University,College of Engineering & Physical Sciences,Nuclear Engineering,Emirati,2019,,Graduate,0.22566159,0.13196589,0.64237255,0.22566159,Low,Normal
1,12,1,4,1,1,1,1,27,10,9,0,0,0,1,1,0,29,0,0,3,4,0,0.0,0,0,4,8,0,0.0,0,16.2,0.3,-0.92,Dropout,UAEU,College of Engineering,Electrical Engineering,Emirati,2023,Personal / family reasons,Dropout,0.5183614,0.16531712,0.3163215,0.5183614,High,Normal
1,12,2,7,1,1,1,22,27,6,6,0,0,0,1,1,0,30,0,0,2,2,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,Dropout,Abu Dhabi University,College of Engineering,Electrical Engineering,Emirati,2019,Financial difficulties,Dropout,0.5504279,0.13359156,0.3159805,0.5504279,High,Normal
1,12,2,9,1,13,1,13,28,10,10,0,0,0,0,1,0,26,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Expat,2021,Financial difficulties,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,12,2,17,0,1,1,13,28,10,10,0,0,0,0,1,0,27,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,UAEU,College of Medicine & Health Sciences,Medicine,Emirati,2019,Academic failure,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
2,12,2,14,1,1,1,22,27,10,10,0,0,0,1,1,1,36,0,0,5,5,5,11.4,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate,Zayed University,College of Education,Educational Technology,Expat,2020,,Graduate,0.21356264,0.13665767,0.6497797,0.21356264,Low,Normal
1,12,1,4,1,12,1,1,14,5,11,0,0,0,1,1,0,29,0,3,9,13,6,11.666666666666666,0,2,7,10,6,10.857142857142858,0,15.5,2.8,-4.06,Dropout,Zayed University,College of Education,Early Childhood Education,Expat,2021,Personal / family reasons,Dropout,0.47861376,0.17363384,0.34775233,0.47861376,High,Normal
1,13,1,7,1,1,1,19,24,1,1,1,0,0,1,1,0,35,0,6,10,12,7,11.285714285714286,0,2,8,8,5,13.0,0,9.4,-0.8,-3.12,Dropout,Khalifa University,College of Medicine,Pharmacology,Expat,2019,Academic failure,Dropout,0.52131575,0.13911667,0.33956757,0.52131575,High,Normal
1,1,1,15,1,1,1,23,28,7,4,0,0,0,1,1,1,18,0,0,6,12,4,11.5,0,0,6,10,5,12.6,0,10.8,1.4,1.74,Graduate,Khalifa University,College of Engineering & Physical Sciences,Nuclear Engineering,Emirati,2021,,Graduate,0.24953772,0.14230353,0.60815877,0.24953772,Medium,Normal
1,1,1,17,0,1,1,23,27,10,10,0,0,0,1,1,1,24,0,0,5,5,5,16.0,0,0,5,5,5,16.0,0,8.9,1.4,3.51,Graduate,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Emirati,2019,,Graduate,0.21175504,0.12331318,0.6649318,0.21175504,Low,Normal
1,1,3,15,1,1,1,23,28,10,8,1,0,0,1,1,1,18,0,0,6,6,6,12.5,0,0,6,7,6,12.666666666666666,0,10.8,1.4,1.74,Dropout,Zayed University,College of Education,Special Education,Expat,2020,Transferred to another university,Graduate,0.39811984,0.14304763,0.45883256,0.39811984,Medium,Normal
1,8,4,7,1,1,1,23,27,6,8,1,0,0,1,1,0,18,0,0,5,7,4,12.0,0,0,5,10,3,13.0,3,7.6,2.6,0.32,Enrolled,AUS,School of Engineering,Mechanical Engineering,Emirati,2022,,Enrolled,0.28237185,0.3700767,0.3475515,0.28237185,Medium,Normal
2,14,1,6,1,1,1,22,27,10,8,0,0,0,1,1,0,21,0,0,5,11,0,0.0,2,0,5,11,3,11.666666666666666,1,9.4,-0.8,-3.12,Enrolled,Zayed University,College of Education,Early Childhood Education,Emirati,2019,,Enrolled,0.28303596,0.37338555,0.34357852,0.28303596,Medium,Normal
1,13,1,7,1,1,1,23,27,6,9,1,0,0,1,1,0,21,0,0,5,10,5,13.0,0,0,5,10,5,12.6,0,9.4,-0.8,-3.12,Graduate,Abu Dhabi University,College of Business Administration,Supply Chain Management,Expat,2021,,Graduate,0.2300201,0.17544621,0.59453374,0.2300201,Low,Normal
1,12,1,4,1,1,1,1,3,3,7,0,0,0,1,1,0,32,0,8,18,27,13,13.714285714285714,1,7,12,18,12,12.083333333333334,0,15.5,2.8,-4.06,Graduate,Zayed University,College of Communication & Media Sciences,Public Relations,Abroad,2020,,Graduate,0.21144132,0.12336226,0.6651964,0.21144132,Low,Normal
1,1,4,7,1,1,1,22,27,10,6,1,0,0,1,1,1,22,0,0,5,9,3,12.333333333333334,0,0,6,14,3,12.5,0,11.1,0.6,2.02,Dropout,Zayed University,College of Education,Special Education,Expat,2019,Personal / family reasons,Dropout,0.4862084,0.17043276,0.34335884,0.4862084,High,Normal
1,4,1,4,1,3,1,1,28,10,8,1,0,0,0,1,0,32,0,11,17,31,11,12.727272727272728,4,10,12,24,10,12.7,1,15.5,2.8,-4.06,Dropout,HCT,Faculty of Health Sciences,Dental Hygiene,Expat,2019,Financial difficulties,Dropout,0.53720003,0.13507526,0.32772473,0.53720003,High,Normal
1,14,1,14,1,6,1,19,24,1,1,0,0,0,1,1,0,35,0,1,5,5,1,14.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,Khalifa University,College of Medicine,Biomedical Research,Emirati,2019,Left the country,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
1,9,3,9,1,1,1,1,28,5,8,1,0,0,0,1,0,23,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,Abu Dhabi University,College of Business Administration,Supply Chain Management,Expat,2021,Personal / family reasons,Dropout,0.5504279,0.13359156,0.3159805,0.5504279,High,Normal
1,12,1,3,0,1,1,22,27,7,7,0,0,0,1,1,0,39,0,0,6,8,5,11.4,0,1,6,12,3,11.0,1,7.6,2.6,0.32,Enrolled,UAEU,College of Engineering,Civil Engineering,Emirati,2020,,Graduate,0.27867573,0.35475937,0.36656493,0.27867573,Medium,Normal
2,14,1,14,1,1,1,19,24,1,1,0,0,0,1,1,0,35,0,0,5,5,0,0.0,0,0,5,5,1,10.0,0,9.4,-0.8,-3.12,Dropout,AUS,School of Business Administration,Finance,Expat,2019,Transferred to another university,Dropout,0.5507986,0.13300812,0.31619328,0.5507986,High,Normal
2,12,1,4,1,3,1,3,14,5,7,0,0,0,1,1,0,32,0,0,6,8,6,18.875,0,6,12,14,12,17.692307692307693,0,16.2,0.3,-0.92,Graduate,HCT,Faculty of Information Technology,Software Development,Emirati,2019,,Graduate,0.21175504,0.12331318,0.6649318,0.21175504,Low,Normal
1,1,1,16,1,1,1,19,24,1,1,0,0,0,1,1,0,20,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,HCT,Faculty of Information Technology,Software Development,Emirati,2022,Academic failure,Dropout,0.5507042,0.13315672,0.3161391,0.5507042,High,Normal
1,12,1,12,1,1,1,22,27,10,10,0,0,0,1,1,0,34,0,0,7,15,6,11.333333333333334,0,0,7,16,4,12.6,0,16.2,0.3,-0.92,Enrolled,HCT,Faculty of Health Sciences,Medical Laboratory,Emirati,2021,,Graduate,0.3242718,0.30553108,0.3701971,0.3242718,Medium,Normal
1,4,1,17,0,15,1,22,27,7,7,1,0,0,1,1,0,44,0,3,7,9,7,13.5,0,0,5,6,5,16.2,0,8.9,1.4,3.51,Dropout,UAEU,College of Engineering,Electrical Engineering,Expat,2022,Academic failure,Dropout,0.44812837,0.15350156,0.39837012,0.44812837,Medium,Normal
