Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,University,College,Program,Student_Type,Enrollment_Year,Dropout_Reason,Predicted_Target,Prob_Dropout,Prob_Enrolled,Prob_Graduate,Risk_Score,Risk_Label,Engagement_Flag
1,1,1,14,1,1,1,13,3,5,1,1,0,0,0,1,0,20,0,0,5,6,3,12.0,0,0,5,5,4,12.75,0,7.6,2.6,0.32,Dropout,UAEU,College of Business & Economics,Business Administration,Emirati,2019,Work commitment,Dropout,0.53594595,0.1366444,0.32740965,0.53594595,High,Normal
1,12,1,7,1,1,1,22,28,10,9,0,0,1,1,1,0,24,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,16.2,0.3,-0.92,Dropout,HCT,Faculty of Information Technology,Network Engineering,Emirati,2019,Transferred to another university,Dropout,0.5535591,0.13300467,0.3134362,0.5535591,High,Normal
2,12,1,8,1,12,1,22,28,10,10,0,0,0,1,1,0,53,0,0,5,9,4,12.25,2,0,5,8,4,11.75,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Information Technology,Network Engineering,Emirati,2019,,Graduate,0.25147033,0.15883292,0.58969676,0.25147033,Medium,Normal
2,12,1,15,1,12,1,13,14,10,5,0,0,1,0,1,0,42,0,0,4,5,0,0.0,0,0,4,4,0,0.0,0,13.9,-0.3,0.79,Dropout,Abu Dhabi University,College of Engineering,Civil Engineering,Emirati,2020,Transferred to another university,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
2,12,1,17,0,9,1,22,27,10,10,1,0,0,1,1,0,52,0,0,5,5,5,13.6,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,Zayed University,College of Education,Educational Technology,Expat,2021,,Graduate,0.21164106,0.124212846,0.6641461,0.21164106,Low,Normal
1,14,1,3,0,1,1,23,3,18,20,0,0,0,1,1,0,54,0,9,13,14,13,13.307692307692308,0,7,11,12,11,12.818181818181818,0,12.7,3.7,-1.7,Enrolled,Zayed University,College of Communication & Media Sciences,Digital Media,Expat,2022,,Graduate,0.24521655,0.36080322,0.39398023,0.24521655,Medium,Normal
2,12,1,17,0,1,1,22,27,10,11,0,0,0,1,1,0,49,0,0,5,6,5,12.2,0,0,5,9,5,11.8,0,15.5,2.8,-4.06,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2021,,Graduate,0.2484339,0.16449766,0.58706844,0.2484339,Medium,Normal
1,8,1,14,1,1,1,23,27,8,6,0,0,0,1,1,1,18,0,0,6,7,6,12.285714285714286,0,0,6,7,6,13.333333333333334,1,16.2,0.3,-0.92,Graduate,HCT,Faculty of Health Sciences,Medical Laboratory,Emirati,2020,,Graduate,0.21192907,0.123482324,0.6645886,0.21192907,Low,Normal
2,12,1,8,1,1,1,1,14,7,7,1,0,0,1,1,0,37,0,1,5,12,3,12.0,2,1,5,8,4,13.0,1,10.8,1.4,1.74,Graduate,HCT,Faculty of Information Technology,Network Engineering,Abroad,2019,,Graduate,0.2409955,0.14266954,0.616335,0.2409955,Medium,Normal
1,1,1,12,1,1,1,1,1,5,5,0,0,0,1,1,1,21,0,0,7,9,6,13.342857142857143,0,0,8,10,7,11.65,0,12.4,0.5,1.79,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Emirati,2020,,Graduate,0.22330478,0.15721582,0.61947936,0.22330478,Low,Normal
1,12,1,14,1,7,1,22,27,6,4,0,0,1,1,1,0,26,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,AUS,School of Engineering,Chemical Engineering,Expat,2023,Financial difficulties,Dropout,0.5534927,0.13252033,0.31398696,0.5534927,High,Normal
1,1,1,5,1,1,1,3,1,3,4,1,0,0,1,1,0,20,0,5,12,12,11,14.272727272727272,0,5,12,12,11,14.818181818181818,0,16.2,0.3,-0.92,Graduate,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Emirati,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,4,12,1,1,1,1,27,5,4,1,0,0,1,0,1,19,0,0,7,9,7,12.1375,0,0,8,9,8,12.91111111111111,0,12.4,0.5,1.79,Graduate,Khalifa University,College of Medicine,Biomedical Research,Expat,2020,,Graduate,0.21164106,0.124212846,0.6641461,0.21164106,Low,Normal
1,1,2,5,1,1,1,23,28,10,8,1,0,0,1,0,0,18,0,0,6,7,6,14.166666666666666,0,0,6,7,6,14.857142857142858,0,9.4,-0.8,-3.12,Graduate,UAEU,College of Medicine & Health Sciences,Nursing,Expat,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,8,5,12,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,7,7,7,13.528571428571428,0,0,8,9,8,14.655555555555557,0,12.4,0.5,1.79,Graduate,HCT,Faculty of Health Sciences,Health Informatics,Expat,2022,,Graduate,0.25052372,0.16142431,0.5880519,0.25052372,Medium,Normal
1,8,2,3,0,1,1,22,14,10,10,0,0,0,1,0,0,20,0,0,6,8,5,12.0,0,0,6,8,6,11.0,0,10.8,1.4,1.74,Graduate,AUS,School of Business Administration,Finance,Emirati,2020,,Graduate,0.21825546,0.12897483,0.6527697,0.21825546,Low,Normal
1,8,4,11,1,1,1,3,3,4,4,1,0,0,1,0,0,20,0,0,5,5,5,11.4,0,0,6,11,1,11.0,0,10.8,1.4,1.74,Dropout,UAEU,College of Engineering,Electrical Engineering,Abroad,2021,Left the country,Dropout,0.46813115,0.19722341,0.33464545,0.46813115,High,Normal
1,1,2,2,1,1,1,3,14,5,8,1,0,0,1,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,Dropout,HCT,Faculty of Health Sciences,Medical Laboratory,Emirati,2019,Academic failure,Graduate,0.40920842,0.14724785,0.44354373,0.40920842,Medium,Normal
1,1,2,2,1,1,1,1,14,4,4,1,0,0,1,0,0,22,0,6,12,12,12,12.916666666666666,0,4,11,16,11,14.5,0,8.9,1.4,3.51,Graduate,AUS,College of Arts & Sciences,Psychology,Expat,2020,,Graduate,0.21164106,0.124212846,0.6641461,0.21164106,Low,Normal
1,14,1,12,1,1,1,1,28,5,8,0,0,0,1,0,1,18,0,0,7,8,7,13.6375,0,0,8,8,8,14.3875,0,13.9,-0.3,0.79,Graduate,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Emirati,2021,,Graduate,0.21201412,0.123130634,0.6648553,0.21201412,Low,Normal
1,1,5,12,1,1,1,13,27,10,8,1,0,0,1,0,0,18,0,0,7,10,7,12.9,0,0,8,15,7,12.142857142857142,0,15.5,2.8,-4.06,Dropout,Abu Dhabi University,College of Business Administration,Supply Chain Management,Emirati,2019,Transferred to another university,Graduate,0.34139186,0.16098718,0.497621,0.34139186,Medium,Normal
1,1,1,12,1,1,1,1,28,5,10,1,0,0,1,0,1,19,0,0,8,8,7,14.36,0,0,8,8,7,14.36,0,10.8,1.4,1.74,Graduate,Khalifa University,College of Medicine,Pharmacology,Expat,2020,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,1,12,1,1,1,3,1,10,10,0,0,0,1,0,0,19,0,0,8,8,7,14.514285714285714,0,0,8,8,7,14.514285714285714,0,12.7,3.7,-1.7,Enrolled,AUS,School of Engineering,Architecture,Emirati,2022,,Graduate,0.22621267,0.19317125,0.58061606,0.22621267,Low,Normal
1,1,3,12,1,1,1,1,1,5,8,1,0,0,1,0,0,18,0,0,8,8,7,14.7,0,0,8,8,7,14.7,0,10.8,1.4,1.74,Graduate,AUS,School of Engineering,Mechanical Engineering,Abroad,2019,,Graduate,0.21164106,0.124212846,0.6641461,0.21164106,Low,Normal
1,4,1,17,0,15,1,28,3,4,4,0,0,0,1,0,0,27,0,0,5,5,5,15.2,0,0,5,6,5,14.0,0,11.1,0.6,2.02,Enrolled,AUS,College of Arts & Sciences,Mass Communication,Emirati,2023,,Graduate,0.26364967,0.31054795,0.42580244,0.26364967,Medium,Normal
1,1,3,13,1,1,1,13,14,4,11,1,0,0,1,0,1,20,0,0,7,7,7,13.0,0,0,8,8,8,15.0625,0,12.4,0.5,1.79,Graduate,UAEU,College of Engineering,Computer Engineering,Abroad,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,2,16,1,1,1,1,1,3,10,1,0,0,1,0,0,20,0,0,6,6,6,13.5,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout,Abu Dhabi University,College of Arts & Sciences,Mathematics,Expat,2019,Left the country,Dropout,0.54221094,0.13883483,0.31895426,0.54221094,High,Normal
1,1,2,6,1,1,1,23,1,10,4,1,0,0,1,0,0,20,0,0,5,11,5,12.333333333333334,2,0,5,7,5,12.6,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Information Technology,Cybersecurity,Expat,2022,,Graduate,0.22057843,0.17804705,0.6013745,0.22057843,Low,Normal
1,1,1,9,1,1,1,3,14,2,5,0,0,0,1,0,0,19,0,0,5,6,5,13.4,0,0,5,6,5,13.0,0,16.2,0.3,-0.92,Graduate,AUS,School of Business Administration,Finance,Expat,2019,,Graduate,0.21185397,0.123331755,0.6648143,0.21185397,Low,Normal
1,1,2,6,1,1,1,22,14,10,9,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,9,2,10.5,0,7.6,2.6,0.32,Enrolled,Khalifa University,College of Medicine,Medicine,Expat,2021,,Enrolled,0.27879313,0.36966887,0.35153797,0.27879313,Medium,Normal
1,14,3,2,1,1,1,22,27,10,10,1,0,0,1,0,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,HCT,Faculty of Information Technology,Network Engineering,Expat,2021,,Graduate,0.27599567,0.18835808,0.53564626,0.27599567,Medium,Normal
1,1,1,2,1,1,1,3,3,2,3,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Enrolled,UAEU,College of Business & Economics,Economics,Emirati,2023,,Graduate,0.29017666,0.3292176,0.38060573,0.29017666,Medium,Normal
1,17,1,6,1,16,1,1,14,5,7,1,0,0,1,0,0,27,0,7,12,17,11,14.727272727272728,0,4,9,10,7,14.142857142857142,0,8.9,1.4,3.51,Graduate,UAEU,College of Engineering,Civil Engineering,Expat,2019,,Graduate,0.21164106,0.124212846,0.6641461,0.21164106,Low,Normal
1,1,2,6,1,1,1,3,3,6,3,1,0,0,1,0,0,18,0,0,6,7,6,16.571428571428573,0,0,6,6,6,15.666666666666666,0,13.9,-0.3,0.79,Graduate,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2021,,Graduate,0.22537218,0.12326582,0.65136194,0.22537218,Low,Normal
1,1,1,12,1,1,1,13,1,5,5,0,0,0,1,0,0,18,0,0,7,10,7,15.145,0,0,8,8,8,15.7425,0,15.5,2.8,-4.06,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Data Science,Expat,2021,,Graduate,0.21164106,0.124212846,0.6641461,0.21164106,Low,Normal
1,8,1,12,1,1,1,1,27,10,8,0,0,0,1,0,1,18,0,0,7,7,7,13.44285714285714,0,0,8,8,8,15.075,0,13.9,-0.3,0.79,Graduate,AUS,School of Engineering,Chemical Engineering,Emirati,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,1,6,1,1,1,22,27,10,2,0,0,0,1,0,0,20,0,0,5,8,5,14.166666666666666,2,0,5,6,4,11.75,2,9.4,-0.8,-3.12,Graduate,Abu Dhabi University,College of Business Administration,Entrepreneurship,Expat,2020,,Graduate,0.22095186,0.1527617,0.62628645,0.22095186,Low,Normal
1,1,1,15,1,1,1,1,1,5,5,1,0,0,1,0,0,19,0,0,6,7,6,14.0,0,0,6,7,5,15.0,0,11.1,0.6,2.02,Enrolled,Abu Dhabi University,College of Engineering,Industrial Engineering,Expat,2023,,Graduate,0.27176878,0.30005175,0.42817947,0.27176878,Medium,Normal
1,8,1,10,1,1,1,1,1,6,7,0,0,0,1,0,1,20,0,0,6,9,6,11.333333333333334,0,0,6,6,6,12.333333333333334,0,10.8,1.4,1.74,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Expat,2019,,Graduate,0.21155542,0.1245672,0.66387737,0.21155542,Low,Normal
1,1,4,12,1,1,1,3,14,2,6,1,0,0,1,0,0,18,0,0,8,8,8,13.76125,0,0,8,8,8,13.76125,0,9.4,-0.8,-3.12,Graduate,AUS,School of Business Administration,Marketing,Expat,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,15,1,5,1,14,1,1,28,5,7,0,0,1,0,0,0,22,0,2,7,9,5,11.6,0,5,9,9,5,10.0,0,12.4,0.5,1.79,Dropout,UAEU,College of Medicine & Health Sciences,Medicine,Emirati,2021,Financial difficulties,Dropout,0.5380856,0.1433407,0.31857374,0.5380856,High,Normal
1,8,1,3,0,1,1,22,27,6,9,0,0,1,1,0,1,22,0,1,6,7,4,12.75,0,1,6,8,5,13.0,0,13.9,-0.3,0.79,Graduate,Abu Dhabi University,College of Business Administration,MBA,Expat,2019,,Graduate,0.23708332,0.12822649,0.63469017,0.23708332,Low,Normal
1,12,1,17,0,1,1,1,1,5,3,0,0,0,1,0,0,25,0,0,5,12,4,12.5,0,0,5,10,4,11.0,0,13.9,-0.3,0.79,Enrolled,AUS,School of Business Administration,Marketing,Expat,2019,,Graduate,0.27422202,0.3450728,0.38070515,0.27422202,Medium,Normal
1,1,1,6,1,1,1,13,3,5,3,0,0,0,1,0,0,19,0,0,6,13,6,15.307692307692308,0,0,6,9,6,14.0,0,15.5,2.8,-4.06,Graduate,Zayed University,College of Communication & Media Sciences,Digital Media,Abroad,2021,,Graduate,0.2125117,0.13521501,0.6522733,0.2125117,Low,Normal
1,15,1,8,1,14,1,3,1,5,2,1,0,0,0,0,0,21,0,1,6,12,5,13.285714285714286,0,0,6,10,4,12.0,0,16.2,0.3,-0.92,Dropout,Khalifa University,College of Medicine,Medicine,Expat,2021,Transferred to another university,Dropout,0.48305726,0.17921013,0.33773264,0.48305726,High,Normal
1,12,1,12,1,15,1,1,1,5,5,1,0,0,1,0,0,27,0,1,7,7,7,14.757142857142856,0,1,8,9,8,14.077777777777778,0,16.2,0.3,-0.92,Graduate,UAEU,College of Medicine & Health Sciences,Public Health,Emirati,2019,,Graduate,0.23093042,0.12458464,0.64448494,0.23093042,Low,Normal
1,8,4,12,1,1,1,1,1,5,10,1,0,0,1,0,0,18,0,0,7,7,6,12.766666666666666,0,0,7,7,6,12.766666666666666,0,7.6,2.6,0.32,Graduate,Khalifa University,College of Engineering & Physical Sciences,Nuclear Engineering,Emirati,2019,,Graduate,0.21228231,0.12544475,0.66227293,0.21228231,Low,Normal
1,8,3,11,1,1,1,1,1,5,5,0,0,0,0,0,0,18,0,0,5,5,5,10.4,0,0,6,13,0,0.0,0,10.8,1.4,1.74,Dropout,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2022,Personal / family reasons,Dropout,0.55344814,0.13317852,0.31337336,0.55344814,High,Normal
1,8,1,13,1,1,1,3,3,2,8,1,0,0,1,1,0,19,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,11.1,0.6,2.02,Dropout,Zayed University,College of Interdisciplinary Studies,Liberal Arts,Expat,2021,Left the country,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
5,12,1,17,0,1,1,1,1,4,4,0,0,0,1,1,1,35,0,0,5,10,4,10.5,0,0,5,6,5,12.6,0,8.9,1.4,3.51,Graduate,HCT,Faculty of Business,Business Technology,Expat,2019,,Graduate,0.2157474,0.13143153,0.65282106,0.2157474,Low,Normal
1,8,1,6,1,1,1,22,26,5,12,0,0,0,1,1,0,23,0,0,5,6,4,14.25,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate,Abu Dhabi University,College of Engineering,Electrical Engineering,Expat,2019,,Graduate,0.21201412,0.123130634,0.6648553,0.21201412,Low,Normal
1,12,1,12,1,1,1,1,27,10,10,0,0,0,1,1,0,28,0,0,7,11,3,11.916666666666666,1,0,7,17,0,0.0,0,16.2,0.3,-0.92,Dropout,HCT,Faculty of Information Technology,Software Development,Expat,2020,Academic failure,Dropout,0.55297077,0.13333838,0.31369087,0.55297077,High,Normal
1,1,1,7,1,1,1,23,28,10,8,1,0,0,1,1,0,19,0,0,5,10,3,10.666666666666666,0,0,5,9,2,14.0,2,7.6,2.6,0.32,Enrolled,Zayed University,College of Education,Educational Technology,Expat,2020,,Enrolled,0.30014503,0.35606217,0.34379286,0.30014503,Medium,Normal
1,1,1,15,1,1,1,1,14,5,5,0,0,0,1,1,0,19,0,0,6,11,4,12.25,0,0,6,10,3,12.666666666666666,0,7.6,2.6,0.32,Enrolled,Khalifa University,College of Engineering & Physical Sciences,Biomedical Engineering,Emirati,2022,,Enrolled,0.2858304,0.36657217,0.34759745,0.2858304,Medium,Normal
1,1,2,14,1,1,1,13,1,10,5,1,0,1,1,1,0,20,0,0,5,5,4,12.0,0,0,5,6,5,11.6,0,9.4,-0.8,-3.12,Dropout,Zayed University,College of Interdisciplinary Studies,Environmental Studies,Emirati,2023,Transferred to another university,Dropout,0.44962987,0.18743756,0.3629326,0.44962987,Medium,Normal
1,1,1,14,1,1,1,2,2,4,4,1,0,0,1,1,0,21,0,0,5,7,3,11.0,0,0,5,5,4,12.75,0,7.6,2.6,0.32,Dropout,AUS,School of Business Administration,Finance,Expat,2021,Transferred to another university,Dropout,0.40847936,0.19404554,0.3974751,0.40847936,Medium,Normal
1,8,3,5,1,1,1,22,27,6,6,1,0,0,1,1,0,18,0,0,6,6,6,14.166666666666666,0,0,6,8,5,13.0,0,10.8,1.4,1.74,Graduate,UAEU,College of Engineering,Civil Engineering,Expat,2019,,Graduate,0.23214239,0.14708568,0.6207719,0.23214239,Low,Normal
1,1,5,5,1,1,1,3,3,3,3,1,0,0,1,1,0,22,0,0,6,6,6,14.666666666666666,0,0,6,6,6,15.0,0,9.4,-0.8,-3.12,Graduate,AUS,College of Arts & Sciences,Psychology,Expat,2021,,Graduate,0.21152481,0.12469383,0.66378134,0.21152481,Low,Normal
1,8,3,6,1,1,1,23,1,10,10,1,0,0,1,1,0,21,0,0,5,11,0,0.0,0,0,5,10,5,12.285714285714286,1,10.8,1.4,1.74,Graduate,HCT,Faculty of Health Sciences,Medical Laboratory,Expat,2022,,Graduate,0.24604075,0.1791241,0.5748352,0.24604075,Medium,Normal
1,4,1,13,1,3,1,3,3,3,3,0,0,1,0,1,0,38,0,0,7,8,3,12.666666666666666,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,HCT,Faculty of Business,Business Technology,Emirati,2020,Transferred to another university,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
1,1,1,2,1,1,1,13,1,10,10,1,0,0,1,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,Zayed University,College of Education,Special Education,Emirati,2022,,Graduate,0.28129855,0.23447782,0.48422357,0.28129855,Medium,Normal
1,14,4,2,1,1,1,22,27,10,10,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,HCT,Faculty of Health Sciences,Health Informatics,Expat,2022,Financial difficulties,Dropout,0.41499177,0.17659658,0.40841165,0.41499177,Medium,Normal
1,4,1,7,1,1,1,19,24,1,1,0,0,0,1,1,0,24,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,Dropout,Khalifa University,College of Computing & Mathematical Sciences,Data Science,Emirati,2020,Financial difficulties,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
1,9,3,5,1,1,1,1,27,5,8,1,0,0,0,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,Abu Dhabi University,College of Business Administration,MBA,Expat,2020,Left the country,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
1,1,1,12,1,1,1,22,28,10,10,1,0,0,1,1,1,19,0,0,7,7,7,13.7,0,0,8,9,8,14.022222222222222,0,16.2,0.3,-0.92,Graduate,AUS,College of Arts & Sciences,Computer Science,Expat,2020,,Graduate,0.21201412,0.123130634,0.6648553,0.21201412,Low,Normal
1,1,1,9,1,1,1,3,14,4,11,0,0,0,1,1,0,19,0,0,5,7,5,11.8,0,0,5,8,4,12.4,2,16.2,0.3,-0.92,Enrolled,Zayed University,College of Communication & Media Sciences,Journalism,Expat,2020,,Graduate,0.23905757,0.2271223,0.53382015,0.23905757,Medium,Normal
1,12,1,7,1,3,1,3,3,4,11,0,0,0,1,1,0,31,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,Zayed University,College of Education,Early Childhood Education,Emirati,2019,Financial difficulties,Dropout,0.5535591,0.13300467,0.3134362,0.5535591,High,Normal
1,8,1,14,1,1,1,23,27,10,9,1,0,0,1,1,1,19,0,0,6,6,6,13.333333333333334,0,0,6,7,6,13.285714285714286,0,8.9,1.4,3.51,Graduate,HCT,Faculty of Business,Human Resources,Emirati,2019,,Graduate,0.21201412,0.123130634,0.6648553,0.21201412,Low,Normal
1,8,1,5,1,1,1,13,28,5,6,1,0,0,1,1,0,22,0,0,6,7,5,11.4,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,Graduate,UAEU,College of Business & Economics,Economics,Expat,2019,,Graduate,0.21053575,0.12878668,0.66067755,0.21053575,Low,Normal
1,12,1,6,1,1,1,19,1,1,3,0,0,0,1,1,0,25,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Abroad,2019,Academic failure,Dropout,0.5528664,0.13229467,0.31483892,0.5528664,High,Normal
1,1,1,12,1,1,1,1,1,6,6,1,0,0,1,1,0,18,0,0,7,7,7,16.142857142857142,0,0,8,9,0,0.0,0,16.2,0.3,-0.92,Dropout,Abu Dhabi University,College of Business Administration,Entrepreneurship,Emirati,2022,Transferred to another university,Dropout,0.538005,0.14141601,0.32057905,0.538005,High,Normal
1,4,1,12,1,3,1,22,27,12,12,1,0,0,1,1,0,30,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Dropout,Zayed University,College of Interdisciplinary Studies,Liberal Arts,Emirati,2023,Left the country,Dropout,0.52975243,0.15390316,0.3163444,0.52975243,High,Normal
1,1,1,12,1,1,1,23,27,10,10,0,0,0,1,1,1,18,0,0,8,8,8,15.63375,0,0,8,8,8,15.63375,0,9.4,-0.8,-3.12,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Abroad,2019,,Graduate,0.2118982,0.12314874,0.66495305,0.2118982,Low,Normal
1,1,1,15,1,1,1,1,1,6,6,1,0,0,1,1,0,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.5,0,12.7,3.7,-1.7,Graduate,Abu Dhabi University,College of Arts & Sciences,Mathematics,Expat,2020,,Graduate,0.21201412,0.123130634,0.6648553,0.21201412,Low,Normal
1,8,6,15,1,1,1,19,24,1,1,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,AUS,School of Engineering,Chemical Engineering,Expat,2019,Work commitment,Dropout,0.5542794,0.1318766,0.31384403,0.5542794,High,Normal
1,1,1,10,1,1,1,23,28,8,8,1,0,0,1,1,0,18,0,0,6,8,6,12.5,0,0,6,7,6,11.5,0,10.8,1.4,1.74,Graduate,Zayed University,College of Education,Special Education,Expat,2020,,Graduate,0.21960732,0.12520328,0.6551894,0.21960732,Low,Normal
1,12,1,14,1,1,1,1,14,5,10,0,0,0,1,1,1,25,0,0,6,8,6,12.285714285714286,0,0,6,6,6,13.0,0,15.5,2.8,-4.06,Graduate,HCT,Faculty of Health Sciences,Dental Hygiene,Emirati,2019,,Graduate,0.21270348,0.124555215,0.6627413,0.21270348,Low,Normal
1,1,1,7,1,1,1,3,1,5,2,0,0,0,1,1,0,18,0,0,5,10,2,14.0,0,0,5,7,3,11.0,1,7.6,2.6,0.32,Enrolled,Abu Dhabi University,College of Engineering,Electrical Engineering,Expat,2022,,Enrolled,0.28481552,0.3683192,0.34686527,0.28481552,Medium,Normal
1,1,5,2,1,1,1,1,1,5,5,0,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,UAEU,College of Engineering,Computer Engineering,Emirati,2021,Financial difficulties,Graduate,0.40698037,0.17333235,0.4196873,0.40698037,Medium,Normal
1,1,4,9,1,1,1,1,28,9,10,1,0,0,1,1,0,19,0,0,5,5,4,10.75,0,0,5,6,4,12.25,0,12.4,0.5,1.79,Enrolled,HCT,Faculty of Health Sciences,Health Informatics,Expat,2019,,Graduate,0.2727296,0.30093354,0.42633688,0.2727296,Medium,Normal
1,12,1,13,1,12,1,13,1,8,11,0,0,0,1,1,0,25,0,0,7,14,4,12.95,1,0,7,11,4,13.125,1,15.5,2.8,-4.06,Dropout,Abu Dhabi University,College of Business Administration,MBA,Expat,2020,Personal / family reasons,Dropout,0.5254651,0.15832676,0.31620818,0.5254651,High,Normal
1,1,3,12,1,1,1,22,28,10,6,1,0,0,1,0,0,19,0,0,7,7,6,12.45,0,0,7,7,6,12.45,0,7.6,2.6,0.32,Graduate,AUS,School of Business Administration,Finance,Emirati,2020,,Graduate,0.21108116,0.12698926,0.6619296,0.21108116,Low,Normal
1,15,1,17,0,14,1,22,27,10,10,0,0,0,1,0,0,31,0,2,6,12,4,12.25,0,3,7,9,7,12.0,0,9.4,-0.8,-3.12,Enrolled,Khalifa University,College of Medicine,Biomedical Research,Abroad,2023,,Enrolled,0.28176716,0.37001032,0.34822255,0.28176716,Medium,Normal
1,1,3,12,1,1,1,13,14,6,5,1,0,0,1,0,1,20,0,0,8,8,8,13.38125,0,0,8,8,8,13.38125,0,9.4,-0.8,-3.12,Graduate,HCT,Faculty of Business,Logistics & Transport,Expat,2019,,Graduate,0.21057658,0.12861772,0.6608057,0.21057658,Low,Normal
1,13,1,12,1,1,14,3,1,4,11,1,0,0,0,0,0,33,1,1,7,10,5,12.16,0,0,6,7,5,11.34,0,12.4,0.5,1.79,Dropout,Abu Dhabi University,College of Engineering,Electrical Engineering,Abroad,2020,Work commitment,Dropout,0.5238159,0.15488204,0.3213021,0.5238159,High,Normal
1,15,1,6,1,14,1,1,3,10,5,0,0,1,0,0,0,24,0,2,6,11,4,12.5,0,1,6,18,2,11.5,0,12.4,0.5,1.79,Enrolled,Abu Dhabi University,College of Engineering,Civil Engineering,Emirati,2022,,Enrolled,0.2958594,0.36160824,0.34253237,0.2958594,Medium,Normal
1,8,4,10,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,6,8,6,12.75,0,0,6,10,6,12.166666666666666,0,12.7,3.7,-1.7,Graduate,AUS,School of Business Administration,Management Information Systems,Expat,2021,,Graduate,0.21159649,0.12439722,0.6640063,0.21159649,Low,Normal
