Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,University,College,Program,Student_Type,Enrollment_Year,Dropout_Reason,Predicted_Target,Prob_Dropout,Prob_Enrolled,Prob_Graduate,Risk_Score,Risk_Label,Engagement_Flag
1,1,1,4,1,1,1,23,1,10,5,0,0,0,1,1,0,18,0,0,6,7,6,16.0,0,0,6,6,6,15.166666666666666,0,12.4,0.5,1.79,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Emirati,2025,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,1,2,15,1,1,1,1,1,5,4,0,0,0,1,1,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.5,0,16.2,0.3,-0.92,Graduate,Abu Dhabi University,College of Arts & Sciences,English Literature,Expat,2023,,Graduate,0.22462492,0.12302478,0.6523503,0.22462492,Low,Normal
1,12,1,12,1,1,1,1,2,22,21,0,0,1,1,1,0,30,0,0,7,12,4,14.4,0,0,7,9,6,13.5,0,12.4,0.5,1.79,Enrolled,UAEU,College of Engineering,Electrical Engineering,Expat,2022,,Enrolled,0.25761086,0.38507012,0.357319,0.25761086,Medium,Normal
1,12,1,11,1,12,1,13,14,4,2,0,0,1,0,1,0,34,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,Khalifa University,College of Engineering & Physical Sciences,Nuclear Engineering,Expat,2022,Personal / family reasons,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,8,1,14,1,1,1,13,14,29,36,0,0,1,0,1,0,21,0,0,6,11,4,12.25,0,0,6,9,4,13.4,0,11.1,0.6,2.02,Enrolled,UAEU,College of Engineering,Electrical Engineering,Expat,2024,,Enrolled,0.28424233,0.36807448,0.34768322,0.28424233,Medium,Normal
1,15,1,5,1,14,1,22,1,10,8,0,0,0,1,1,0,20,0,2,7,9,5,12.6,0,5,9,10,8,12.75,1,16.2,0.3,-0.92,Dropout,HCT,Faculty of Business,Business Technology,Emirati,2025,Left the country,Dropout,0.44569054,0.14733289,0.4069766,0.44569054,Medium,Normal
1,1,1,12,1,1,1,22,27,10,10,0,0,0,1,1,0,18,0,0,8,8,7,13.4,0,0,8,8,7,13.4,0,12.7,3.7,-1.7,Graduate,Abu Dhabi University,College of Arts & Sciences,English Literature,Emirati,2021,,Graduate,0.22834413,0.1805365,0.59111935,0.22834413,Low,Normal
1,1,1,2,1,1,1,1,1,5,4,1,0,1,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,Zayed University,College of Education,Educational Technology,Emirati,2024,Left the country,Dropout,0.43788603,0.14997259,0.4121414,0.43788603,Medium,Normal
2,13,1,4,1,1,1,3,1,3,3,0,0,0,1,1,0,26,0,0,6,9,1,10.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,HCT,Faculty of Business,Human Resources,Emirati,2025,Financial difficulties,Dropout,0.54669166,0.13786235,0.315446,0.54669166,High,Normal
1,8,1,7,1,1,1,23,14,8,4,1,0,1,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout,HCT,Faculty of Health Sciences,Medical Laboratory,Expat,2021,Work commitment,Dropout,0.514088,0.1658832,0.32002884,0.514088,High,Normal
1,15,1,4,1,14,1,1,28,2,10,0,0,0,1,1,0,25,0,0,6,16,3,11.25,0,0,6,14,4,11.2,0,15.5,2.8,-4.06,Dropout,Khalifa University,College of Medicine,Medicine,Expat,2022,Work commitment,Dropout,0.4570123,0.21222359,0.33076409,0.4570123,Medium,Normal
1,8,1,14,1,1,1,1,1,5,5,0,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,Zayed University,College of Communication & Media Sciences,Digital Media,Emirati,2024,,Dropout,0.38237247,0.26810673,0.34952077,0.38237247,Medium,Normal
1,12,2,9,1,1,1,13,5,5,2,1,0,0,1,1,0,24,0,0,5,8,3,10.666666666666666,1,0,5,5,1,14.0,0,9.4,-0.8,-3.12,Dropout,HCT,Faculty of Health Sciences,Medical Laboratory,Expat,2024,Financial difficulties,Dropout,0.5484495,0.13693824,0.31461218,0.5484495,High,Normal
1,1,1,8,1,1,1,3,3,3,3,0,0,0,1,1,0,20,0,0,5,7,4,11.75,0,0,5,5,5,13.4,0,7.6,2.6,0.32,Graduate,Abu Dhabi University,College of Arts & Sciences,Mathematics,Expat,2021,,Graduate,0.23011684,0.17350142,0.5963817,0.23011684,Low,Normal
1,1,1,9,1,1,1,1,3,10,6,0,0,0,1,1,0,20,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,AUS,College of Arts & Sciences,Psychology,Expat,2022,Transferred to another university,Dropout,0.52672154,0.15171875,0.32155973,0.52672154,High,Normal
1,3,3,5,1,1,1,3,1,10,7,1,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,8,6,14.125,0,10.8,1.4,1.74,Graduate,UAEU,College of Engineering,Computer Engineering,Abroad,2025,,Graduate,0.21094088,0.12772788,0.66133124,0.21094088,Low,Normal
4,12,1,13,1,1,1,13,3,10,3,0,0,0,1,0,0,25,0,0,7,14,7,11.95,0,0,8,15,7,12.042857142857144,0,12.7,3.7,-1.7,Enrolled,Zayed University,College of Education,Educational Technology,Expat,2024,,Graduate,0.2680667,0.2637018,0.46823144,0.2680667,Medium,Normal
1,8,1,11,1,1,1,23,27,10,7,1,0,0,1,0,0,22,0,0,6,7,5,14.0,0,0,6,6,6,15.666666666666666,0,11.1,0.6,2.02,Graduate,Abu Dhabi University,College of Engineering,Civil Engineering,Expat,2024,,Graduate,0.21295382,0.12368938,0.6633568,0.21295382,Low,Normal
1,14,1,3,0,1,1,22,27,1,7,0,0,0,0,0,0,41,0,0,6,6,0,0.0,6,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout,AUS,School of Engineering,Chemical Engineering,Emirati,2024,Transferred to another university,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,1,2,9,1,1,1,22,28,8,10,0,0,1,1,0,1,19,0,0,5,11,2,11.5,0,0,5,10,0,0.0,0,12.7,3.7,-1.7,Dropout,AUS,School of Engineering,Architecture,Emirati,2025,Personal / family reasons,Dropout,0.5104301,0.1693094,0.3202605,0.5104301,High,Normal
1,14,1,8,1,1,1,3,3,4,5,1,0,0,1,0,0,21,0,0,6,10,6,12.0,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,Graduate,UAEU,College of Engineering,Computer Engineering,Expat,2025,,Graduate,0.24753718,0.1676962,0.5847666,0.24753718,Medium,Normal
1,12,1,6,1,1,1,1,1,6,6,1,0,1,1,0,0,30,0,0,6,7,6,16.428571428571427,0,0,6,7,6,16.666666666666668,0,13.9,-0.3,0.79,Dropout,Abu Dhabi University,College of Business Administration,MBA,Emirati,2021,Financial difficulties,Dropout,0.4777324,0.15463226,0.36763537,0.4777324,Medium,Normal
1,1,5,12,1,1,1,23,28,10,10,1,0,0,1,0,1,21,0,0,7,9,5,13.336000000000002,0,0,8,9,7,13.207142857142856,0,11.1,0.6,2.02,Graduate,AUS,College of Arts & Sciences,Computer Science,Expat,2024,,Graduate,0.24771158,0.16646683,0.5858216,0.24771158,Medium,Normal
2,12,2,13,1,1,1,13,28,10,10,0,0,0,1,0,1,26,0,0,7,7,0,0.0,0,0,8,8,0,0.0,6,10.8,1.4,1.74,Enrolled,HCT,Faculty of Health Sciences,Health Informatics,Abroad,2022,,Enrolled,0.30561137,0.35742643,0.33696216,0.30561137,Medium,Low Engagement
1,6,1,14,1,1,14,1,1,10,5,0,0,0,1,0,0,21,1,2,7,9,7,14.666666666666666,0,1,6,8,6,14.0,0,11.1,0.6,2.02,Graduate,Abu Dhabi University,College of Business Administration,Supply Chain Management,Emirati,2021,,Graduate,0.22874524,0.17957303,0.5916817,0.22874524,Low,Normal
1,1,1,12,1,1,1,1,1,4,5,1,0,0,1,0,0,18,0,0,8,8,7,14.115714285714288,0,0,8,8,7,14.115714285714288,0,10.8,1.4,1.74,Graduate,UAEU,College of Engineering,Civil Engineering,Emirati,2021,,Graduate,0.23730308,0.18125781,0.5814391,0.23730308,Medium,Normal
1,1,4,6,1,1,1,3,1,2,5,1,0,0,1,0,1,19,0,0,6,7,6,14.857142857142858,0,0,6,10,6,13.11111111111111,0,12.4,0.5,1.79,Graduate,HCT,Faculty of Information Technology,Software Development,Emirati,2025,,Graduate,0.21198747,0.123054735,0.66495776,0.21198747,Low,Normal
1,1,2,6,1,1,1,1,28,10,9,1,0,0,1,0,1,18,0,0,6,7,6,13.833333333333334,0,0,6,10,6,13.714285714285714,0,8.9,1.4,3.51,Graduate,HCT,Faculty of Information Technology,Software Development,Expat,2024,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,8,2,9,1,1,1,2,3,3,3,1,0,0,1,0,0,19,0,0,5,10,3,11.0,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,Enrolled,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Emirati,2023,,Graduate,0.25950903,0.36313757,0.37735337,0.25950903,Medium,Normal
1,14,1,6,1,1,1,3,3,3,6,0,0,0,1,0,0,21,0,0,6,11,4,11.75,0,0,6,12,3,13.666666666666666,0,13.9,-0.3,0.79,Enrolled,AUS,College of Arts & Sciences,Computer Science,Expat,2024,,Enrolled,0.2790361,0.37229502,0.3486688,0.2790361,Medium,Normal
1,8,2,9,1,1,1,13,1,10,4,1,0,0,1,0,1,18,0,0,5,15,2,10.0,0,0,5,14,2,12.0,0,13.9,-0.3,0.79,Dropout,HCT,Faculty of Business,Logistics & Transport,Expat,2024,Financial difficulties,Dropout,0.509282,0.16499273,0.32572523,0.509282,High,Normal
1,12,1,12,1,1,1,22,27,8,8,1,0,0,1,0,1,24,0,0,8,15,6,12.415,0,0,8,15,6,12.415,0,10.8,1.4,1.74,Graduate,UAEU,College of Engineering,Electrical Engineering,Emirati,2022,,Graduate,0.22859643,0.195424,0.5759796,0.22859643,Low,Normal
1,1,1,8,1,1,1,4,5,3,3,1,0,0,1,0,0,21,0,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Enrolled,Zayed University,College of Education,Early Childhood Education,Emirati,2022,,Enrolled,0.28627652,0.36855623,0.3451673,0.28627652,Medium,Normal
1,15,1,6,1,14,1,13,14,10,10,1,0,0,1,0,0,23,0,1,6,14,5,14.428571428571429,0,1,6,7,6,13.428571428571429,0,16.2,0.3,-0.92,Graduate,Khalifa University,College of Engineering & Physical Sciences,Biomedical Engineering,Expat,2025,,Graduate,0.21167292,0.12355771,0.6647694,0.21167292,Low,Normal
1,8,2,12,1,1,1,23,14,6,8,1,0,0,1,0,1,18,0,0,8,8,7,14.312857142857142,0,0,8,8,7,14.312857142857142,0,10.8,1.4,1.74,Graduate,UAEU,College of Medicine & Health Sciences,Nursing,Emirati,2023,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,12,1,6,1,1,1,4,1,3,10,0,0,0,0,0,0,26,0,0,6,8,6,15.428571428571429,0,0,6,7,5,14.5,0,11.1,0.6,2.02,Enrolled,HCT,Faculty of Health Sciences,Dental Hygiene,Emirati,2025,,Graduate,0.27585545,0.33446398,0.3896806,0.27585545,Medium,Normal
1,1,1,8,1,1,1,23,28,6,9,1,0,0,1,0,0,20,0,0,5,9,4,12.0,1,0,5,6,5,13.4,0,9.4,-0.8,-3.12,Graduate,Abu Dhabi University,College of Engineering,Electrical Engineering,Expat,2025,,Graduate,0.2115708,0.12591973,0.6625095,0.2115708,Low,Normal
1,1,1,10,1,1,1,4,1,6,6,0,0,0,1,0,0,18,0,0,6,7,6,13.833333333333334,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,Graduate,UAEU,College of Engineering,Electrical Engineering,Emirati,2025,,Graduate,0.21198747,0.123054735,0.66495776,0.21198747,Low,Normal
1,1,1,10,1,1,1,2,10,4,11,1,0,0,1,0,0,20,0,0,6,6,6,12.166666666666666,0,0,6,7,6,12.142857142857142,0,11.1,0.6,2.02,Graduate,AUS,School of Engineering,Chemical Engineering,Emirati,2025,,Graduate,0.21134464,0.12571402,0.66294134,0.21134464,Low,Normal
1,1,1,12,1,1,1,13,14,5,5,1,0,0,1,0,0,20,0,0,8,8,7,14.014285714285714,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled,HCT,Faculty of Health Sciences,Dental Hygiene,Expat,2025,,Graduate,0.22913174,0.18038864,0.5904796,0.22913174,Low,Normal
1,8,2,10,1,1,1,1,14,5,11,1,1,0,1,0,0,18,0,0,6,15,2,10.333333333333334,3,0,6,13,3,13.333333333333334,0,12.7,3.7,-1.7,Enrolled,AUS,College of Arts & Sciences,Computer Science,Expat,2022,,Enrolled,0.27777004,0.3751432,0.3470868,0.27777004,Medium,Normal
1,1,4,15,1,1,1,1,10,10,11,1,0,0,1,0,1,22,0,0,6,7,5,13.2,0,0,6,7,5,13.6,0,12.4,0.5,1.79,Graduate,AUS,School of Engineering,Architecture,Expat,2023,,Graduate,0.2478382,0.16911034,0.58305144,0.2478382,Medium,Normal
1,1,1,12,1,1,1,22,27,10,10,1,0,1,1,0,0,20,0,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,Graduate,HCT,Faculty of Business,Human Resources,Emirati,2025,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,8,4,12,1,1,1,1,27,10,10,1,0,0,1,0,1,19,0,0,7,7,7,13.385714285714286,0,0,8,8,8,15.925,0,13.9,-0.3,0.79,Graduate,UAEU,College of Medicine & Health Sciences,Medicine,Emirati,2024,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,1,1,8,1,1,1,3,1,3,5,1,0,1,1,0,0,18,0,0,6,13,6,10.857142857142858,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,Dropout,HCT,Faculty of Information Technology,Software Development,Emirati,2025,Financial difficulties,Dropout,0.4520016,0.18545932,0.36253914,0.4520016,Medium,Normal
1,8,2,9,1,1,1,23,27,7,7,0,0,0,1,0,0,18,0,0,5,11,5,11.333333333333334,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,Graduate,Zayed University,College of Communication & Media Sciences,Journalism,Emirati,2023,,Graduate,0.22717696,0.18269321,0.5901298,0.22717696,Low,Normal
1,1,4,6,1,1,1,22,1,10,10,1,0,0,1,0,1,19,0,0,5,7,4,14.5,0,0,5,5,5,13.6,0,10.8,1.4,1.74,Graduate,HCT,Faculty of Information Technology,Software Development,Emirati,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,2,5,1,1,1,13,28,10,10,1,0,0,1,0,1,19,0,0,6,6,6,14.166666666666666,0,0,6,8,6,12.375,0,10.8,1.4,1.74,Graduate,UAEU,College of Business & Economics,Accounting,Emirati,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,8,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,24,0,0,6,7,6,12.833333333333334,0,0,6,8,6,12.0,0,7.6,2.6,0.32,Graduate,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Expat,2023,,Graduate,0.21176243,0.12354367,0.66469383,0.21176243,Low,Normal
1,1,1,10,1,1,1,22,27,5,5,0,0,0,1,0,0,21,0,0,6,7,6,13.333333333333334,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate,UAEU,College of Business & Economics,Business Administration,Expat,2025,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,1,1,10,1,1,1,1,1,4,4,1,0,0,1,0,1,20,0,0,6,7,6,13.666666666666666,0,0,6,7,6,14.571428571428571,0,11.1,0.6,2.02,Graduate,Khalifa University,College of Engineering & Physical Sciences,Aerospace Engineering,Expat,2025,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,12,1,11,1,1,1,13,14,5,8,0,0,1,0,0,1,28,0,0,6,6,6,10.833333333333334,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,Dropout,AUS,School of Business Administration,Management Information Systems,Emirati,2022,Left the country,Dropout,0.5148248,0.14906728,0.3361079,0.5148248,High,Normal
1,1,2,16,1,1,1,22,14,10,9,1,0,0,1,0,0,21,0,0,6,7,6,13.428571428571429,0,0,6,8,6,13.142857142857142,0,7.6,2.6,0.32,Graduate,Khalifa University,College of Medicine,Pharmacology,Expat,2024,,Graduate,0.2122402,0.1270657,0.66069406,0.2122402,Low,Normal
1,1,1,12,1,1,1,22,28,29,35,1,0,1,1,1,0,20,0,0,7,7,7,12.401428571428571,0,0,8,10,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled,AUS,School of Business Administration,Finance,Expat,2023,,Graduate,0.25322804,0.37225068,0.37452126,0.25322804,Medium,Normal
1,13,1,4,1,1,1,3,2,3,7,0,0,0,0,1,0,36,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,UAEU,College of Business & Economics,Business Administration,Emirati,2023,Academic failure,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
2,12,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,42,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,HCT,Faculty of Health Sciences,Health Informatics,Emirati,2025,Financial difficulties,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
2,12,1,17,0,1,1,22,27,10,8,0,0,0,1,1,0,47,0,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,Dropout,UAEU,College of Medicine & Health Sciences,Medicine,Expat,2025,Academic failure,Graduate,0.3901871,0.17894018,0.43087274,0.3901871,Medium,Normal
1,12,1,7,1,1,1,1,28,5,8,0,0,0,0,1,0,25,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,AUS,College of Arts & Sciences,Mass Communication,Expat,2025,Transferred to another university,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,12,1,14,1,9,1,1,27,4,6,0,0,0,1,1,1,25,0,0,6,8,6,14.142857142857142,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,Graduate,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2024,,Graduate,0.21152025,0.124987505,0.66349226,0.21152025,Low,Normal
2,12,1,3,0,12,1,13,27,7,9,0,0,0,1,1,0,48,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,Khalifa University,College of Engineering & Physical Sciences,Nuclear Engineering,Abroad,2024,Work commitment,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,14,1,17,0,1,1,23,28,10,8,0,0,0,1,1,1,32,0,5,10,12,10,13.8,0,5,10,10,10,12.8,0,10.8,1.4,1.74,Graduate,UAEU,College of Engineering,Computer Engineering,Abroad,2025,,Graduate,0.21187638,0.12307208,0.6650515,0.21187638,Low,Normal
1,4,1,17,0,15,1,23,28,10,8,0,0,0,1,1,0,38,0,10,10,10,10,13.6,0,5,10,10,5,13.6,0,8.9,1.4,3.51,Dropout,Abu Dhabi University,College of Engineering,Civil Engineering,Emirati,2022,Work commitment,Dropout,0.5173494,0.14286849,0.3397821,0.5173494,High,Normal
1,4,1,10,1,15,1,22,27,6,6,0,0,0,1,1,0,37,0,11,16,23,15,11.733333333333333,0,6,11,17,9,11.88888888888889,0,15.5,2.8,-4.06,Graduate,Khalifa University,College of Medicine,Medicine,Emirati,2025,,Graduate,0.22762632,0.12282545,0.64954823,0.22762632,Low,Normal
1,12,2,9,1,1,1,22,27,10,10,0,0,0,0,1,0,26,0,0,5,8,1,10.0,0,0,5,9,1,10.0,0,10.8,1.4,1.74,Dropout,Abu Dhabi University,College of Arts & Sciences,English Literature,Expat,2025,Work commitment,Dropout,0.5514052,0.13267608,0.3159187,0.5514052,High,Normal
1,15,1,6,1,14,1,3,5,3,3,0,0,0,1,1,0,23,0,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,Zayed University,College of Interdisciplinary Studies,Cultural Studies,Emirati,2023,Work commitment,Dropout,0.54829985,0.13717389,0.31452632,0.54829985,High,Normal
1,15,1,4,1,14,1,23,14,4,6,0,0,0,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Enrolled,Zayed University,College of Education,Special Education,Expat,2025,,Graduate,0.34278753,0.3139219,0.34329054,0.34278753,Medium,Normal
1,15,1,4,1,14,1,2,3,10,7,0,0,0,1,1,0,20,0,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,Enrolled,HCT,Faculty of Information Technology,Network Engineering,Expat,2023,,Enrolled,0.27610373,0.3683826,0.3555137,0.27610373,Medium,Normal
1,12,1,12,1,4,1,3,28,4,8,1,0,0,1,1,0,26,0,2,7,8,6,13.046666666666669,0,2,8,10,7,13.30625,0,11.1,0.6,2.02,Dropout,Zayed University,College of Communication & Media Sciences,Journalism,Expat,2024,Transferred to another university,Dropout,0.44889843,0.16759025,0.3835113,0.44889843,Medium,Normal
1,14,1,3,0,1,1,22,27,10,6,0,0,0,1,0,0,45,0,5,9,13,8,11.0,0,3,7,10,6,10.833333333333334,0,12.7,3.7,-1.7,Enrolled,Abu Dhabi University,College of Engineering,Electrical Engineering,Expat,2023,,Graduate,0.27106717,0.35988826,0.36904457,0.27106717,Medium,Normal
1,12,1,3,0,12,1,22,27,6,6,1,0,0,1,0,1,26,0,0,6,10,3,12.333333333333334,0,0,6,14,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled,UAEU,College of Engineering,Computer Engineering,Abroad,2022,,Enrolled,0.28295827,0.36738202,0.34965968,0.28295827,Medium,Normal
1,14,1,3,0,3,1,7,7,12,12,0,0,0,1,0,0,26,0,8,11,16,10,11.8,0,3,7,7,7,13.285714285714286,0,7.6,2.6,0.32,Graduate,AUS,School of Business Administration,Marketing,Expat,2024,,Graduate,0.2219982,0.12293702,0.6550648,0.2219982,Low,Normal
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,25,0,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,Enrolled,UAEU,College of Engineering,Electrical Engineering,Expat,2023,,Enrolled,0.28889167,0.3672058,0.3439026,0.28889167,Medium,Normal
1,7,4,12,1,1,1,1,1,5,5,1,0,0,1,0,0,18,0,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,Graduate,Abu Dhabi University,College of Engineering,Electrical Engineering,Emirati,2023,,Graduate,0.21076098,0.12985693,0.6593821,0.21076098,Low,Normal
1,4,1,12,1,3,1,22,27,8,8,1,0,0,1,0,0,27,0,0,8,8,7,14.414285714285716,0,0,8,8,7,14.414285714285716,0,12.7,3.7,-1.7,Graduate,HCT,Faculty of Business,Logistics & Transport,Emirati,2021,,Graduate,0.24751195,0.15914106,0.593347,0.24751195,Medium,Normal
6,8,3,3,0,1,1,13,1,6,12,0,0,0,0,0,0,24,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout,Zayed University,College of Education,Educational Technology,Expat,2023,Financial difficulties,Dropout,0.55078113,0.13326919,0.31594968,0.55078113,High,Normal
1,8,1,9,1,1,1,23,14,7,11,1,0,0,1,0,0,20,0,0,5,8,5,12.333333333333334,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,Graduate,Khalifa University,College of Medicine,Medicine,Expat,2023,,Graduate,0.2156141,0.14677021,0.6376157,0.2156141,Low,Normal
1,1,1,12,1,1,1,1,14,10,9,1,0,0,1,0,1,18,0,0,7,9,0,0.0,0,0,7,8,1,10.0,0,15.5,2.8,-4.06,Dropout,Abu Dhabi University,College of Arts & Sciences,English Literature,Expat,2024,Left the country,Dropout,0.5133651,0.1698939,0.31674105,0.5133651,High,Normal
1,8,6,13,1,1,1,13,28,8,8,1,0,0,1,0,1,18,0,0,7,9,7,14.1,0,0,8,8,8,13.3125,0,12.7,3.7,-1.7,Graduate,UAEU,College of Business & Economics,Economics,Emirati,2024,,Graduate,0.21306537,0.12367186,0.6632628,0.21306537,Low,Normal
1,1,4,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,8,8,8,13.045,0,0,8,8,8,13.045,0,9.4,-0.8,-3.12,Graduate,Khalifa University,College of Medicine,Pharmacology,Emirati,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,1,12,1,1,1,13,27,4,9,1,0,0,1,1,0,19,0,0,8,10,5,12.858,3,0,8,10,5,12.858,3,9.4,-0.8,-3.12,Enrolled,Abu Dhabi University,College of Engineering,Civil Engineering,Emirati,2022,,Enrolled,0.27323937,0.37831816,0.34844247,0.27323937,Medium,Normal
1,13,3,12,1,1,1,1,1,5,5,1,0,0,1,0,1,19,0,0,8,8,8,14.2525,0,0,8,8,8,14.2525,0,9.4,-0.8,-3.12,Graduate,UAEU,College of Business & Economics,Business Administration,Abroad,2024,,Graduate,0.21167578,0.12310341,0.6652208,0.21167578,Low,Normal
1,1,4,12,1,1,1,10,1,6,11,0,0,0,1,0,1,19,0,0,7,9,5,14.06,0,0,7,9,7,11.242857142857142,0,12.4,0.5,1.79,Enrolled,Khalifa University,College of Computing & Mathematical Sciences,Computer Science,Abroad,2022,,Enrolled,0.2571839,0.3766246,0.36619154,0.2571839,Medium,Normal
1,1,4,12,1,1,1,23,27,10,6,1,0,0,1,0,0,18,0,0,8,8,7,15.075714285714286,0,0,8,8,7,15.075714285714286,0,10.8,1.4,1.74,Graduate,AUS,School of Engineering,Architecture,Expat,2022,,Graduate,0.21128045,0.12518273,0.66353685,0.21128045,Low,Normal
1,8,2,2,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled,Zayed University,College of Communication & Media Sciences,Digital Media,Emirati,2021,,Graduate,0.26977235,0.36106372,0.36916393,0.26977235,Medium,Normal
1,14,2,14,1,1,1,3,3,6,6,1,0,0,1,0,0,19,0,0,5,5,4,13.75,0,0,6,9,5,12.6,0,12.7,3.7,-1.7,Enrolled,HCT,Faculty of Information Technology,Network Engineering,Expat,2022,,Graduate,0.27080452,0.363588,0.3656075,0.27080452,Medium,Normal
1,4,0,4,1,3,1,1,27,5,10,1,0,0,1,0,0,23,0,10,17,28,17,13.15,2,8,12,22,12,13.214285714285714,0,15.5,2.8,-4.06,Graduate,AUS,School of Business Administration,Marketing,Expat,2021,,Graduate,0.23055871,0.13166653,0.63777477,0.23055871,Low,Normal
1,1,2,10,1,1,1,13,14,5,8,1,0,0,1,0,1,21,0,0,6,9,5,12.333333333333334,0,0,6,7,5,11.8,0,13.9,-0.3,0.79,Graduate,UAEU,College of Medicine & Health Sciences,Medicine,Expat,2023,,Graduate,0.21084253,0.13109386,0.6580636,0.21084253,Low,Normal
